ASASSN_id,distance,distance_low,distance_high,g_mag,Gaia_name,G_mag,G_mag_err,abs_mag_G,abs_mag_G_low,abs_mag_G_high,ext_correct_G,ext_correct_G_low,ext_correct_G_high,BP_RP,BP_RP_err,BP_RP_0,BP_RP_0_err,J_mag,J_mag_err,K_mag,K_mag_err,abs_mag_J,abs_mag_J_low,abs_mag_J_high,ext_correct_J,ext_correct_J_low,ext_correct_J_high,ext_correct_K,ext_correct_K_low,ext_correct_K_high,FinalType,ML_classifier_type,visual_classification_type,VSX_type,VSX_RA,VSX_Dec,VSX_name,J-K,J-K_err,sigma_distance,sigma_dist_term,E(B-V),A_J,E(J-K),abs_mag_J_err,above_line
146029418033,163,163,163,13.843,Gaia DR3 1222880410122481152,13.025,0.003,6.794,6.794,6.794,0.17,0.083,0.17,1.48,0.008,1.397,0.008,10.928,0.022,10.295,0.029,4.816061977980212,4.816,4.816,0.051,0.051,0.051,0.022,0.022,0.022,RRC,NonVar,RRC,RRC,237.15086,25.59749,ROTSE1 J154836.20+253550.9,0.6330000000000009,0.03640054944640259,0.0,0.0,0.05604395604395604,0.051,0.02914285714285714,0.022583400983908514,False
661427774909,689,680,699,12.58,Gaia DR3 6011312196863978752,12.04,0.004,2.061,2.095,2.022,0.788,0.382,0.796,1.121,0.015,0.736,0.017,10.656,0.023,10.233,0.024,1.2299038904618729,1.26,1.196,0.235,0.233,0.238,0.101,0.1,0.102,RRC,EB_EC,RRC,ESD|RRAB|EC,237.70029,-35.97947,ASAS J155048-3558.7,0.42300000000000004,0.03324154027718933,9.5,0.02994047589318499,0.2582417582417582,0.235,0.13428571428571429,0.04447113779419626,False
575526618923,3963,3512,4509,15.142,Gaia DR3 6234015429513719680,15.045,0.008,1.571,1.833,1.291,0.484,0.237,0.484,0.674,0.036,0.437,0.036,14.093,0.03,13.747,0.044,0.9578796383290498,1.22,0.678,0.145,0.145,0.145,0.062,0.062,0.062,RRC,RRL_c,RRC,RRD,238.09552,-26.68886,SSS_J155222.8-264120,0.3460000000000001,0.05325410782277739,498.5,0.27314635279935784,0.15934065934065933,0.145,0.08285714285714285,0.27517118317075145,False
446677333083,439,435,444,11.686,Gaia DR3 1192366076235792768,11.33,0.005,2.973,2.993,2.948,0.145,0.071,0.145,0.758,0.016,0.687,0.016,10.31,0.022,10.014,0.017,2.0546773987893934,2.075,2.03,0.043,0.043,0.043,0.019,0.019,0.019,RRC,RRL_e,RRC,EC|RRC,238.16388,13.69528,ASAS J155239+1341.7,0.29600000000000115,0.027802877548915687,4.5,0.022258828799141605,0.047252747252747244,0.043,0.024571428571428567,0.03159027476153849,False
317828658143,4730,4135,5432,15.436,Gaia DR3 1202996773127192192,15.187,0.012,1.716,2.008,1.415,0.097,0.047,0.097,0.615,0.049,0.568,0.049,14.29,0.029,14.021,0.074,0.8866942963109422,1.179,0.586,0.029,0.029,0.029,0.012,0.012,0.012,RRAB,RRL_ab,RRAB,RRAB,239.03392,19.07922,CSS_J155608.0+190445,0.26899999999999835,0.07947955712005446,648.5,0.29771667179097117,0.031868131868131866,0.028999999999999998,0.01657142857142857,0.29913981122928596,False
592706165374,1038,1026,1051,12.753,Gaia DR3 5832587754343773440,12.479,0.004,1.458,1.49,1.424,0.94,0.456,0.947,0.672,0.016,0.213,0.017,11.511,0.023,11.249,0.023,1.1490132324378046,1.177,1.12,0.281,0.278,0.283,0.12,0.119,0.121,RRC,RRL_c,RRC,RRC,239.28655,-61.70694,WISE J155708.7-614224,0.2619999999999987,0.03252691193458118,12.5,0.026149715914213136,0.3087912087912088,0.281,0.1605714285714286,0.044748381449992713,False
584115902539,3482,3171,3941,14.647,Gaia DR3 6043018921058062976,14.492,0.008,1.42,1.623,1.151,0.363,0.178,0.363,0.562,0.034,0.384,0.034,13.617,0.026,13.422,0.044,0.7998561660934383,1.003,0.531,0.108,0.108,0.108,0.046,0.046,0.046,RRC,RRL_c,,RRC,239.68763,-27.39994,SEKBO 121816.678,0.19500000000000028,0.051107729356722545,385.0,0.24009674832388272,0.11868131868131868,0.108,0.061714285714285715,0.2417417807407356,False
661427927548,1457,1334,1606,15.674,Gaia DR3 6036400891854196224,16.486,0.003,5.06,5.259,4.842,0.609,0.294,0.615,1.222,0.008,0.924,0.011,14.859,0.057,14.189,0.067,3.85970224115005,4.054,3.646,0.182,0.179,0.184,0.078,0.077,0.079,RRAB,RRL_ab,RRAB,RRAB,240.625,-32.27753,1SWASP J160230.00-321639.1,0.6699999999999999,0.087965902484997,136.0,0.20269062985189512,0.19999999999999998,0.182,0.104,0.2113379554877873,False
154620164007,3289,3038,3514,15.083,Gaia DR3 1218849359976799232,14.899,0.003,2.096,2.268,1.952,0.218,0.107,0.218,0.574,0.006,0.467,0.006,14.298,0.03,14.13,0.07,1.6476806325867268,1.82,1.504,0.065,0.065,0.065,0.028,0.028,0.028,RRC,NonVar,RRC,RRC,240.78896,24.02375,CSS_J160309.3+240125,0.16799999999999926,0.07615773105863909,238.0,0.15713299892516558,0.07142857142857142,0.065,0.037142857142857144,0.16010318345122337,False
429497715830,4347,3866,4936,15.562,Gaia DR3 4405900739276952832,15.298,0.008,1.55,1.805,1.274,0.557,0.272,0.557,0.747,0.031,0.475,0.031,14.297,0.033,13.943,0.059,0.9400517990458152,1.195,0.664,0.166,0.166,0.166,0.071,0.071,0.071,RRC,RRL_c,RRC,RRC,241.12931,-2.15782,CSS_J160431.0-020928,0.354000000000001,0.06760177512462227,535.0,0.26725045757791543,0.1824175824175824,0.166,0.09485714285714286,0.2697913398825195,False
249108286913,907,889,928,15.357,Gaia DR3 6037030671504563840,15.194,0.003,5.018,5.061,4.968,0.388,0.189,0.388,0.986,0.005,0.797,0.005,13.903,0.027,13.502,0.039,3.998963564699524,4.042,3.949,0.116,0.116,0.116,0.05,0.05,0.05,RRAB,RRL_ab,RRAB,RRAB,241.31892,-30.58061,1SWASP J160516.54-303450.2,0.4009999999999998,0.04743416490252569,19.5,0.04668545974152927,0.12747252747252746,0.11599999999999999,0.06628571428571428,0.055164228910390384,False
627065266656,2063,1973,2130,13.852,Gaia DR3 5822626419490915840,13.642,0.005,1.609,1.705,1.539,0.461,0.225,0.461,0.628,0.017,0.403,0.017,12.707,0.026,12.499,0.032,0.9965038601342416,1.093,0.927,0.138,0.138,0.138,0.059,0.059,0.059,RRC,RRL_c,RRC:,RRC,241.37887,-65.722,ASASSN-V J160530.93-654319.2,0.20800000000000018,0.0412310562561766,78.5,0.08262752503491338,0.15164835164835166,0.138,0.07885714285714286,0.08771401195587418,False
25770986078,1133,1113,1153,14.963,Gaia DR3 1385159873885729024,14.585,0.009,4.314,4.353,4.276,0.0,0.0,0.0,0.919,0.039,0.919,0.039,13.294,0.023,12.799,0.031,3.0228504506830127,3.062,2.985,0.0,0.0,0.0,0.0,0.0,0.0,RRAB,T2CEPH,RRAB,RRAB,241.46973,43.02716,CSS_J160552.7+430137,0.495000000000001,0.03860051813123756,20.0,0.038331375278309945,0.0,0.0,0.0,0.044702285520168104,False
575526206134,1091,1080,1109,12.626,Gaia DR3 5834484205752590720,12.404,0.004,1.668,1.694,1.625,0.547,0.266,0.554,0.61,0.012,0.342,0.013,11.471,0.023,11.26,0.021,1.1188762470582907,1.142,1.081,0.163,0.162,0.165,0.07,0.07,0.071,RRC,NonVar,RRC,RRC,242.18372,-59.9825,ASASSN-V J160844.08-595857.0,0.2110000000000003,0.03114482300479487,14.5,0.028860082436283914,0.17912087912087912,0.163,0.09314285714285715,0.04034345496148171,False
360777333193,3967,3531,4506,15.691,Gaia DR3 4345234291861373440,15.448,0.008,1.85,2.103,1.573,0.606,0.296,0.606,0.738,0.032,0.442,0.032,14.31,0.036,14.132,0.066,1.1366889976292454,1.39,0.86,0.181,0.181,0.181,0.077,0.077,0.077,RRC,RRL_c,RRC,RRD,242.21517,-9.34453,CSS_J160851.6-092040,0.17800000000000082,0.07517978451685,487.5,0.2668497100174379,0.1989010989010989,0.181,0.10342857142857143,0.2698747445323306,False
652835732985,1098,1084,1113,12.577,Gaia DR3 5832874447656211456,12.516,0.004,1.891,1.923,1.859,0.422,0.204,0.425,0.702,0.011,0.496,0.012,11.653,0.031,11.373,0.03,1.3239882994296344,1.353,1.294,0.126,0.125,0.127,0.054,0.054,0.054,RRC,CEPH_1O,RRC,RRC,242.45579,-60.9205,ASASSN-V J160949.39-605513.8,0.28000000000000114,0.04313930922024598,14.5,0.028676092839695584,0.13846153846153847,0.126,0.07200000000000001,0.04406901746750023,False
661427646234,1895,1787,2008,15.467,Gaia DR3 5932987013028182400,15.35,0.005,3.054,3.233,2.874,0.908,0.418,0.962,1.199,0.019,0.755,0.055,13.615,0.041,13.232,0.05,1.955953928479544,2.098,1.814,0.271,0.256,0.287,0.116,0.11,0.123,RRC,DSCT,RRC,RRC,243.49101,-53.63352,ASASSN-V J161357.84-533800.7,0.3830000000000009,0.06466065264130885,110.5,0.12662147823300612,0.2978021978021978,0.271,0.15485714285714286,0.13582491947323821,False
335008519361,2363,2143,2592,16.009,Gaia DR3 6042577157898276480,15.525,0.003,2.52,2.732,2.319,1.138,0.556,1.138,1.648,0.006,1.092,0.006,13.36,0.036,12.583,0.037,1.152681391838154,1.365,0.952,0.34,0.34,0.34,0.146,0.146,0.146,RRAB,RRL_ab,RRAB,RRAB,243.5603,-26.88064,SSS_J161414.2-265251,0.7769999999999992,0.05162363799656122,224.5,0.20630366311316126,0.37362637362637363,0.34,0.19428571428571428,0.2121631481051993,False
541166982703,1539,1472,1617,15.741,Gaia DR3 6022704000633932928,15.268,0.003,2.962,3.076,2.837,1.37,0.661,1.387,1.605,0.006,0.936,0.018,13.182,0.029,12.601,0.035,1.8368069008426058,1.938,1.724,0.409,0.404,0.414,0.175,0.173,0.178,RRAB,RRL_ab,RRAB,RRAB,243.76261,-35.4069,ASASSN-V J161502.65-352414.1,0.5809999999999995,0.04545327270945405,72.5,0.10229483410651641,0.4494505494505494,0.409,0.2337142857142857,0.11392121437589978,False
369368168020,4527,4024,5115,15.366,Gaia DR3 4464421386670947456,15.206,0.011,1.782,2.038,1.517,0.145,0.071,0.145,0.715,0.05,0.644,0.05,14.518,0.031,14.151,0.059,1.1959475275237417,1.452,0.931,0.043,0.043,0.043,0.019,0.019,0.019,RRAB,RRL_ab,RRAB,RRAB,243.8071,14.58776,CSS_J161513.6+143516,0.3670000000000009,0.06664833081180653,545.5,0.2616607464968233,0.047252747252747244,0.043,0.024571428571428567,0.26352577911330577,False
661427948605,933,916,952,14.029,Gaia DR3 6037365094834595072,13.995,0.003,3.452,3.498,3.401,0.694,0.336,0.701,1.082,0.005,0.743,0.009,12.46,0.029,12.046,0.034,2.4035917812675,2.446,2.358,0.207,0.205,0.209,0.089,0.088,0.09,RRAB,RRL_ab,RRAB,RRAB,243.97014,-31.80216,1SWASP J161553.25-314750.1,0.4140000000000015,0.04468780594300866,18.0,0.04189335838295033,0.22747252747252744,0.207,0.11828571428571427,0.05499584963069772,False
661427576040,4151,3689,4623,15.51,Gaia DR3 5828992076424341248,15.431,0.012,2.16,2.416,1.926,0.18,0.088,0.18,0.761,0.046,0.673,0.046,14.291,0.03,14.113,0.066,1.1462363331074015,1.402,0.912,0.054,0.054,0.054,0.023,0.023,0.023,RRAB,RRL_ab,RRAB,RRAB,243.9935,-63.2375,AW TrA,0.17800000000000082,0.07249827584156743,467.0,0.24429718507446224,0.05934065934065934,0.054,0.030857142857142857,0.24619154054375234,False
472447083855,3188,2895,3539,15.317,Gaia DR3 6039104453505379584,14.987,0.007,1.67,1.88,1.444,0.799,0.391,0.799,0.882,0.026,0.491,0.026,13.661,0.027,13.369,0.037,0.9044084363796249,1.114,0.678,0.239,0.239,0.239,0.102,0.102,0.102,RRC,RRL_c,RRC,RRC,244.07268,-28.61124,SSS_J161617.5-283641,0.2919999999999998,0.04580392996239514,322.0,0.21932688703395084,0.2626373626373626,0.23899999999999996,0.13657142857142857,0.22227121580628348,False
481036836726,1846,1716,1990,16.121,Gaia DR3 6039106927406568832,16.11,0.003,4.028,4.186,3.865,0.751,0.367,0.751,1.216,0.01,0.849,0.01,14.444,0.05,13.961,0.063,2.8888415165505332,3.047,2.726,0.224,0.224,0.224,0.096,0.096,0.096,RRAB,RRL_ab,RRAB,RRAB,244.13714,-28.50998,SSS_J161632.9-283037,0.48300000000000054,0.08043009387039157,137.0,0.16115477795434857,0.24615384615384614,0.224,0.128,0.170213461446254,False
197569681980,273,250,301,15.321,Gaia DR3 4465253545173762560,14.171,0.004,6.845,7.036,6.633,0.145,0.071,0.145,1.81,0.012,1.739,0.012,11.945,0.019,11.145,0.02,4.72118676479622,4.912,4.509,0.043,0.043,0.043,0.019,0.019,0.019,RRC,EB_ED,RRC,RRAB,244.23921,16.16524,1SWASP J161657.40+160954.8,0.8000000000000007,0.02758622844826744,25.5,0.20282984044932087,0.047252747252747244,0.043,0.024571428571428567,0.20376318160231247,False
369368306502,4152,3784,4839,15.182,Gaia DR3 4356728792574636032,14.905,0.008,1.305,1.506,0.972,0.509,0.249,0.509,0.577,0.032,0.328,0.032,14.138,0.03,13.744,0.049,0.8947132757979929,1.096,0.562,0.152,0.152,0.152,0.065,0.065,0.065,RRC,RRL_c,RRC,RRC,244.75108,-4.14753,V1020 Oph,0.39400000000000013,0.0574543296888929,527.5,0.2758795028949486,0.16703296703296702,0.152,0.08685714285714285,0.27792182375186725,False
231929326742,2639,2496,2783,14.701,Gaia DR3 4464816386222931712,14.689,0.005,2.437,2.558,2.321,0.145,0.071,0.145,0.53,0.017,0.459,0.017,14.081,0.027,13.849,0.046,1.9308030488997503,2.052,1.815,0.043,0.043,0.043,0.019,0.019,0.019,RRC,RRL_e,RRC,RRC,244.88479,15.17894,CSS_J161932.3+151044,0.23199999999999932,0.05333854141237835,143.5,0.11807741218854988,0.047252747252747244,0.043,0.024571428571428567,0.12120134186198067,False
652835175774,1428,1351,1496,12.697,Gaia DR3 5831952305353738624,12.601,0.003,1.081,1.213,0.971,0.746,0.359,0.755,0.488,0.009,0.124,0.013,11.81,0.022,11.609,0.025,0.8133589627992216,0.938,0.71,0.223,0.219,0.225,0.095,0.094,0.097,RRC,EB_ESD,RRC,RRC,244.98906,-59.14006,ASASSN-V J161957.38-590824.2,0.2010000000000005,0.03330165161069343,72.5,0.11024632331227505,0.24505494505494504,0.223,0.12742857142857142,0.11461039134334496,False
661427604165,4312,3839,4983,14.892,Gaia DR3 5831228242571493120,15.478,0.013,1.844,2.096,1.53,0.461,0.225,0.461,0.897,0.052,0.672,0.052,14.445,0.045,14.16,0.095,1.133606239106589,1.386,0.82,0.138,0.138,0.138,0.059,0.059,0.059,RRAB,RRL_ab,RRAB,RR,247.08633,-60.33869,CO TrA,0.28500000000000014,0.1051189802081432,572.0,0.2880524624868507,0.15164835164835166,0.138,0.07885714285714286,0.29187267968197794,False
412317677691,632,624,641,14.536,Gaia DR3 5992812127774877568,13.718,0.004,3.425,3.469,3.376,1.289,0.622,1.308,1.529,0.014,0.899,0.022,11.745,0.028,11.175,0.023,2.3564146085880733,2.389,2.321,0.385,0.38,0.39,0.165,0.163,0.167,RRC,DSCT,RRC,RRC,247.19298,-41.50867,ASASSN-V J162846.32-413031.2,0.5699999999999985,0.03623534186398688,8.5,0.029204929558367405,0.4230769230769231,0.385,0.22,0.05584960080886168,False
171799160365,1970,1911,2032,14.706,Gaia DR3 4467536268751802240,14.49,0.003,2.873,2.939,2.805,0.145,0.071,0.145,0.62,0.008,0.549,0.008,13.649,0.026,13.279,0.036,2.133668869192033,2.2,2.066,0.043,0.043,0.043,0.019,0.019,0.019,RRC,NonVar,RRC,RRAB,247.53404,18.90236,CSS_J163008.1+185408,0.3699999999999992,0.04440720662234903,60.5,0.06668735064758054,0.047252747252747244,0.043,0.024571428571428567,0.0717055976642923,False
661428564815,1748,1601,1881,16.125,Gaia DR3 6052305258824216192,15.984,0.003,3.875,4.066,3.716,0.896,0.438,0.896,1.203,0.006,0.765,0.006,14.418,0.039,13.956,0.052,2.9372928585080773,3.128,2.778,0.268,0.268,0.268,0.115,0.115,0.115,RRAB,RRL_ab,RRAB,RRAB,247.57632,-21.53046,SSS_J163018.2-213148,0.46199999999999974,0.065,140.0,0.17391655453791546,0.2945054945054945,0.268,0.15314285714285716,0.1802393074285954,False
17181223085,4669,4224,5224,15.898,Gaia DR3 5767256903678973952,15.729,0.012,2.114,2.331,1.87,0.269,0.131,0.269,0.783,0.054,0.652,0.054,14.899,0.039,14.397,0.106,1.4728806303459727,1.69,1.229,0.08,0.08,0.08,0.034,0.034,0.034,RRAB,RRL_ab,RRAB,RRAB,247.80445,-85.30688,ASASSN-V J163113.15-851824.7,0.5019999999999989,0.11294689017409908,500.0,0.23254148741874692,0.0879120879120879,0.08,0.045714285714285714,0.2359248680638038,False
188979739637,1151,1129,1173,13.935,Gaia DR3 4438576983606605312,13.573,0.005,3.098,3.14,3.057,0.17,0.083,0.17,0.791,0.02,0.708,0.02,12.592,0.029,12.283,0.029,2.235623381851042,2.278,2.195,0.051,0.051,0.051,0.022,0.022,0.022,RRC,RRL_e,RRC,EC|RRC|ESD,248.18454,6.46019,ASAS J163244+0627.6,0.30900000000000105,0.04101219330881976,22.0,0.041505119903872886,0.05604395604395604,0.051,0.02914285714285714,0.05088894750567028,False
661427796179,2797,2526,3197,16.088,Gaia DR3 6020680001572792320,15.727,0.008,2.345,2.566,2.054,1.149,0.561,1.149,1.32,0.035,0.759,0.035,13.849,0.028,13.339,0.04,1.2725376681423626,1.494,0.982,0.343,0.343,0.343,0.147,0.147,0.147,RRAB,RRL_ab,RRAB,RRAB,248.58622,-35.25621,ASASSN-V J163420.69-351522.3,0.5099999999999998,0.04882622246293482,335.5,0.26046799906782436,0.3769230769230769,0.343,0.196,0.2642045959827273,False
240519440159,3892,3493,4277,15.25,Gaia DR3 4435050373076164352,15.229,0.005,2.084,2.319,1.879,0.194,0.095,0.194,0.638,0.016,0.543,0.016,14.476,0.032,14.295,0.064,1.4671358420184306,1.702,1.262,0.058,0.058,0.058,0.025,0.025,0.025,RRC,RRL_c,RRC,RRC,248.74829,4.55436,CSS_J163459.5+043315,0.18100000000000094,0.07155417527999326,392.0,0.21870945131818434,0.06373626373626373,0.057999999999999996,0.03314285714285714,0.2211141426863086,False
420907151260,587,583,591,12.475,Gaia DR3 6024671434941295104,12.341,0.003,2.974,2.993,2.956,0.524,0.254,0.527,0.719,0.005,0.463,0.006,11.392,0.026,11.128,0.023,2.3928094937619275,2.409,2.377,0.156,0.155,0.157,0.067,0.067,0.067,RRAB,RRL_ab,RRAB,RRAB,249.11275,-31.66264,ASAS J163627-3139.8,0.26399999999999935,0.03471310991541956,4.0,0.014797086265868885,0.17142857142857143,0.156,0.08914285714285715,0.03373890576114711,False
60130488374,2687,2522,2861,15.558,Gaia DR3 1649642585583880576,15.308,0.008,3.041,3.178,2.904,0.121,0.059,0.121,0.667,0.032,0.608,0.032,14.682,0.036,14.342,0.082,2.499661667834157,2.637,2.363,0.036,0.036,0.036,0.015,0.015,0.015,RRC,EB_EC,RRC,RRC,249.22942,69.42275,CSS_J163655.0+692521,0.33999999999999986,0.08955445270895245,169.5,0.1369797444782307,0.03956043956043956,0.036,0.02057142857142857,0.14167713434891804,False
661428494275,3508,3134,3945,15.361,Gaia DR3 6048065095309579008,15.315,0.008,1.694,1.939,1.439,0.896,0.438,0.896,0.899,0.033,0.461,0.033,14.079,0.029,13.718,0.05,1.0857020765299878,1.331,0.831,0.268,0.268,0.268,0.115,0.115,0.115,RRC,RRL_c,RRC,RRC,249.86112,-23.6423,ASASSN-V J163926.67-233832.3,0.36100000000000065,0.057801384066473706,405.5,0.2510068591957933,0.2945054945054945,0.268,0.15314285714285716,0.2540938475511298,False
558346355717,588,584,594,14.712,Gaia DR3 5808705468396498176,14.281,0.003,5.223,5.24,5.2,0.211,0.102,0.212,1.049,0.005,0.946,0.005,12.943,0.023,12.518,0.023,4.033113369619307,4.048,4.011,0.063,0.063,0.063,0.027,0.027,0.027,RRAB,NonVar,RRAB,RRAB,250.53642,-69.41261,FP TrA,0.42499999999999893,0.03252691193458118,5.0,0.018464901441464787,0.06923076923076923,0.063,0.036000000000000004,0.030160281584279157,False
386547064181,1007,953,1063,12.187,Gaia DR3 6032051941103080192,12.053,0.003,1.481,1.601,1.363,0.557,0.272,0.557,0.663,0.006,0.391,0.006,11.122,0.03,10.808,0.026,0.9408526472319106,1.061,0.823,0.166,0.166,0.166,0.071,0.071,0.071,RRAB,RRL_ab,RRAB,RRAB,250.6057,-29.40143,ASASSN-V J164225.37-292405.1,0.31400000000000006,0.039698866482558416,55.0,0.11860077708380758,0.1824175824175824,0.166,0.09485714285714286,0.1234572975764617,False
609886099906,1029,1005,1051,12.77,Gaia DR3 5817884535078318720,12.637,0.005,2.155,2.212,2.104,0.42,0.202,0.425,0.583,0.02,0.378,0.021,11.831,0.029,11.581,0.027,1.6439231261878344,1.697,1.596,0.125,0.123,0.127,0.054,0.053,0.054,RRC,EB_EC,RRC,EC|RRC,250.68258,-63.5375,ASAS J164244-6332.3,0.25,0.0396232255123179,23.0,0.048536312360421725,0.13736263736263735,0.12499999999999999,0.07142857142857142,0.05790529870010539,False
85899400150,1273,1236,1309,15.284,Gaia DR3 1307584861781093504,15.257,0.003,4.563,4.627,4.502,0.17,0.083,0.17,0.457,0.011,0.374,0.011,14.641,0.039,14.284,0.093,4.065857981731723,4.13,4.005,0.051,0.051,0.051,0.022,0.022,0.022,RRC,NonVar,RRC,RRC,251.01525,27.71272,CSS_J164403.6+274245,0.3569999999999993,0.10084641788382967,36.5,0.06226138487615353,0.05604395604395604,0.051,0.02914285714285714,0.0736443483690128,False
549755984655,1305,1269,1343,14.511,Gaia DR3 5969233616357533568,14.189,0.005,2.49,2.573,2.406,1.121,0.537,1.143,1.12,0.021,0.572,0.03,12.662,0.029,12.287,0.037,1.748947441628503,1.817,1.681,0.335,0.328,0.341,0.143,0.141,0.146,RRC,RRL_e,RRC,RRC,251.08825,-39.68498,ASASSN-V J164421.18-394105.9,0.375,0.04701063709417263,37.0,0.06156665069126557,0.36813186813186816,0.335,0.19142857142857145,0.07585316392438955,False
8590316377,1196,1136,1243,12.46,Gaia DR3 1413246417381145088,12.301,0.003,1.815,1.927,1.732,0.097,0.047,0.097,0.554,0.008,0.507,0.008,11.555,0.023,11.314,0.014,1.137344101738039,1.249,1.054,0.029,0.029,0.029,0.012,0.012,0.012,RRC,EB_EC,RRC,RR,251.3943,51.37899,WISE J164534.6+512244,0.24099999999999966,0.026925824035672518,53.5,0.09713526246581926,0.031868131868131866,0.028999999999999998,0.01657142857142857,0.09986325257222296,False
523986256795,884,870,897,14.476,Gaia DR3 4130367867003454336,13.885,0.005,3.281,3.315,3.249,0.872,0.426,0.872,1.1,0.019,0.674,0.019,12.352,0.023,11.895,0.023,2.3597386749346345,2.394,2.328,0.26,0.26,0.26,0.112,0.112,0.112,RRC,EB_ED,RRC,RRC,251.82692,-20.54327,SSS_J164718.4-203236,0.45700000000000074,0.03252691193458118,13.5,0.03316162616342703,0.2857142857142857,0.26,0.14857142857142858,0.04800722289200749,False
352187721332,1603,1561,1653,14.789,Gaia DR3 4441715028448160128,14.433,0.005,3.166,3.224,3.1,0.242,0.118,0.242,0.779,0.018,0.661,0.018,13.459,0.029,13.127,0.027,2.3623323882292757,2.42,2.296,0.072,0.072,0.072,0.031,0.031,0.031,RRC,RRL_e,RRC,RRD,251.96087,6.39172,CSS_J164750.6+062330,0.33199999999999896,0.0396232255123179,46.0,0.06231299490813968,0.07912087912087912,0.072,0.04114285714285714,0.06910679658631154,False
377957134949,927,908,946,14.4,Gaia DR3 4133397365133741824,14.092,0.007,2.586,2.631,2.542,1.671,0.817,1.671,1.395,0.029,0.578,0.029,12.411,0.024,11.873,0.023,2.0766013292775125,2.122,2.033,0.499,0.499,0.499,0.214,0.214,0.214,RRC,EB_EC,RRC,RRC,252.03075,-17.06362,ASASSN-V J164807.38-170349.0,0.5380000000000003,0.03324154027718933,19.0,0.044506985739815444,0.5483516483516483,0.49899999999999994,0.28514285714285714,0.07104140890807371,False
489626929773,555,552,560,12.788,Gaia DR3 5967320702276087168,12.334,0.006,3.085,3.099,3.06,0.528,0.257,0.533,0.963,0.023,0.705,0.023,11.042,0.026,10.607,0.027,2.1625350843866182,2.175,2.142,0.158,0.157,0.159,0.068,0.067,0.068,RRC,RRL_e,RRC,RRC|EC,252.10842,-44.13703,ASAS J164826-4408.2,0.4350000000000005,0.03748332962798263,4.0,0.015650251600117182,0.17362637362637362,0.158,0.09028571428571429,0.03421359927202881,False
661425438398,813,803,825,14.136,Gaia DR3 5927304942977179264,13.789,0.009,4.069,4.096,4.035,0.17,0.083,0.172,0.916,0.038,0.833,0.038,12.449,0.024,12.09,0.027,2.8475472720296597,2.875,2.816,0.051,0.05,0.051,0.022,0.022,0.022,RRC,EB_EC,RRC,RR:,252.56133,-58.75319,BZ Ara,0.359,0.036124783736376884,11.0,0.029380315503910022,0.05604395604395604,0.051,0.02914285714285714,0.03827809999345965,False
1308093,5532,4969,6320,15.145,Gaia DR3 1359296955218577280,15.515,0.014,1.801,2.034,1.511,0.0,0.0,0.0,0.583,0.061,0.583,0.061,14.598,0.029,14.26,0.074,0.8835891428136353,1.117,0.594,0.0,0.0,0.0,0.0,0.0,0.0,RRAB,RRL_ab,RRAB,RRAB,252.84506,44.9092,V0779 Her,0.33800000000000097,0.07947955712005446,675.5,0.2651535814584658,0.0,0.0,0.0,0.26673474044498074,False
206159459320,4484,3942,5071,15.76,Gaia DR3 4564939289437802496,15.515,0.004,2.112,2.391,1.845,0.145,0.071,0.145,0.613,0.014,0.542,0.014,14.79,0.035,14.44,0.085,1.4886719803853226,1.768,1.222,0.043,0.043,0.043,0.019,0.019,0.019,RRC,NonVar,RRC,RRC,253.21238,21.65003,CSS_J165250.9+213900,0.34999999999999964,0.09192388155425119,564.5,0.27337113630060844,0.047252747252747244,0.043,0.024571428571428567,0.27563611548976275,False
438087792475,4392,3934,4860,15.424,Gaia DR3 4386488346091834240,15.231,0.013,1.727,1.966,1.507,0.291,0.142,0.291,0.784,0.054,0.642,0.054,14.115,0.034,13.787,0.046,0.8146883427898233,1.054,0.595,0.087,0.087,0.087,0.037,0.037,0.037,RRAB,RRL_ab,,RRAB,253.31007,4.61013,CSS_J165314.4+043636,0.3279999999999994,0.057201398584300366,463.0,0.2289143273237768,0.0956043956043956,0.087,0.04971428571428571,0.23158898776517253,False
618476361668,877,854,897,14.822,Gaia DR3 5977785342919332224,14.072,0.008,3.672,3.748,3.607,0.685,0.326,0.701,1.41,0.03,1.075,0.034,12.391,0.024,11.932,0.023,2.471002033169796,2.535,2.418,0.205,0.199,0.209,0.088,0.085,0.09,RRC,EB_EC,RRC,RRC,253.39302,-35.55591,ASASSN-V J165334.32-353321.3,0.45899999999999963,0.03324154027718933,21.5,0.05323450034731991,0.22527472527472525,0.205,0.11714285714285713,0.061888302830412176,False
188979297279,2210,2119,2300,14.176,Gaia DR3 4442456374162625408,14.076,0.003,2.112,2.203,2.025,0.242,0.118,0.242,0.647,0.008,0.529,0.008,13.287,0.026,12.991,0.033,1.4930386315744473,1.584,1.406,0.072,0.072,0.072,0.031,0.031,0.031,RRC,RRL_c,RRC,RRC,253.53242,8.29875,CSS_J165407.7+081755,0.29600000000000115,0.04201190307520001,90.5,0.08892228645304137,0.07912087912087912,0.072,0.04114285714285714,0.09292477079894652,False
