  MEAN MEDIAN    ASASSN_ID
15.124 15.227 644245942569
14.718 14.719 661427762236
14.691 14.684 661428786745
15.069 15.084 661428679077
15.216 15.294 661428538844
11.603 11.683 412317008583
13.944 13.938 661427552286
12.873 13.055 523986791660
14.948 14.950 412316952745
14.027 13.697 377958386794
39.552 15.798 661427776957
15.771 15.779 661427875503
16.309 16.433 592706452287
15.227 15.311 661427925911
16.959 17.018 609885820265
14.901 15.059 644245895997
15.102 15.096 609886420440
12.499 12.491 266287975423
16.149 16.151 661428553740
12.752 12.781 661428862247
15.479 15.467 661427646234
15.712 15.766 661428617494
15.505 15.527 661428210607
14.798 14.794 163209041251
14.365 14.528 463857730642
14.842 14.837   8591404873
15.081 15.065 635655248893
14.285 14.390 214748707448
15.039 15.069 558345784163
14.424 14.459 661427775682
14.679 14.728 661427735869
13.430 13.409  94490501267
15.694 15.739 188978999469
12.430 12.433 661428551190
15.180 15.139 661428654848
15.475 15.465 188978691138
14.621 14.599 292058715082
12.702 12.693 661428026850
15.457 15.506 137440004716
14.454 14.483 188979422921
49.042 14.760 661427786568
15.489 15.505 661428865396
14.099 14.090 661428591692
15.615 15.717 240518558712
16.227 16.206 661428030174
15.692 15.738 489627313236
15.386 15.389 154618889256
14.873 14.677 661428648287
15.373 15.387 652835306792
15.011 15.078 403728049378
15.318 15.376 661428588957
14.382 14.531 274878211938
14.957 14.880 601295485204
15.540 15.633 412317816329
14.242 14.261 403727901752
15.454 15.547  60129742255
12.507 12.587 575525728610
13.515 13.686 300648644713
14.108 14.088 206159415924
14.988 15.112 489627218416
14.566 14.661 412317360319
12.248 12.246 412317396121
16.984 16.994 661428361826
14.702 14.695 463857063810
16.193 16.205 661427624466
14.752 14.783 661428131281
   inf 13.820 420907635951
15.986 16.033 223339010663
15.557 15.599 661428392618
15.156 15.152 661428475690
14.806 14.888 661427712815
13.924 14.038   8591094796
15.116 15.121 395138041374
15.438 15.576 609886330220
13.825 13.815 661428014691
14.234 14.229 214749077470
14.167 14.260 403728148612
15.862 15.853 661427994656
15.290 15.305  25770484102
14.899 14.975 188979815777
14.339 14.449 163209817342
15.518 15.519 661428234251
14.590 14.577 343598560248
13.845 13.739 661428327611
16.049 16.043 103079784841
13.220 13.256 661427782833
14.523 14.505 274879014915
15.026 15.127 403727133813
12.485 12.467 335008534425
15.156 15.230 240519328348
16.016 16.088 661427796179
12.807 12.796 661428583947
11.244 11.343       953770
16.052 16.041 661428835193
15.760 15.728 661428230516
14.390 14.469 661427593378
13.352 13.314 661427643786
15.743 15.740 661428790071
13.101 13.109  42950608305
15.614 15.633 661428477554
14.088 14.106 352188311547
11.031 11.024 120260330415
15.821 15.849 231929480641
14.926 15.006 283468512496
13.227 13.334 223339214740
17.030 17.030 661427686050
14.091 14.068 661428912658
16.351 16.383 661428423708
16.064 16.065 661427736459
15.345 15.226 661427861483
15.246 15.371 575526428619
14.648 14.779 369367407444
14.898 14.999 206158979028
15.377 15.373 455267157803
14.234 14.316 584115710640
15.562 15.556 661428863525
15.117 15.190 661427554152
13.628 13.623 584115619556
15.416 15.438 403727440458
14.249 14.356 661428737913
14.180 14.320 575526062143
15.526 15.502 661428283776
15.157 15.177 249109161925
15.580 15.589 661428552469
14.872 14.922 566936093148
15.978 16.036 661428746248
15.700 15.376 661427820395
14.315 14.295 317828585550
14.134 14.133 369368221591
14.761 14.621 309238118711
15.143 15.158 231928465568
13.127 13.155 661428862250
16.126 16.149 532576077656
15.147 15.216 180388743631
13.507 13.492 627066132007
15.610 15.702 584116161862
14.999 15.024 661428178659
13.665 13.713 180389361163
14.911 14.951 652835411215
13.944 14.046 223339481274
16.059 16.133 584116599531
12.888 12.884 661428929142
15.755 15.754 412317282957
15.138 15.284 455266569101
14.169 14.172 592706465039
13.853 13.946 197569760147
14.655 14.668 661428570503
16.865 16.985 661428348108
15.075 15.123 661428365564
14.452 14.450 661428091860
15.336 15.270 455266930164
14.124 14.120 652835091527
15.108 15.175 661427778824
15.583 15.694 549756951557
14.660 14.389 635655357740
15.682 15.760 541165953460
15.625 15.687 257698131585
16.421 16.515 420907315875
14.953 15.008 240519309030
15.570 15.553 283468245668
15.186 15.309 292058741554
16.103 16.208 575526619949
14.963 15.075 266288395857
14.199 14.182 111670025171
15.565 15.714 558346797791
15.344 15.211 446677545173
15.611 15.651 661427677718
13.663 13.610 481036541274
15.543 15.543 661427986224
11.223 11.198 661425066121
14.782 14.795 661427698212
13.855 13.930 283467878498
15.247 15.283 506806432531
12.828 12.893 206159723846
14.939 15.040 455267285978
16.002 16.015 661428432044
15.724 15.723 489627333834
12.445 12.541 274877935580
14.746 14.740 644245416959
15.306 15.409 661427668009
13.773 13.643 489626825056
17.901 17.694 661427916207
13.353 13.326 463857466278
13.331 13.362 661427548280
12.330 12.310 352187863867
11.908 11.903 377957131836
13.568 13.373  94490291014
15.878 15.949 575526375762
15.749 15.803 575525770576
11.209 11.210 309238833794
14.447 14.407 609885488824
13.366 13.430 609886035750
13.404 13.240 592705784352
16.276 16.386 472446657205
15.518 15.593 627066045622
15.062 15.057 506807247679
12.799 12.901  94490265921
13.606 13.595 386547173998
13.898 14.075 128849211388
12.919 13.014 601296238771
15.385 15.362 163209987195
15.964 15.983 438087017042
14.597 14.612 386548326867
15.934 16.059  51539879381
14.658 14.722 506806599646
12.766 12.865 128850095446
14.380 14.352 317828550338
15.041 15.118 463856573080
15.408 15.255 438087006158
15.707 15.778 266288297202
14.202 14.328 292057850220
15.410 15.474 309238176571
14.949 15.061 661428852643
15.394 15.496 627065482113
13.949 14.077 197569556485
15.665 15.719 661427711544
15.333 15.317 360778438119
15.611 15.649 661427721841
15.274 15.391 506806450577
15.232 15.203 661428618088
14.692 14.696 412317058003
16.131 16.199 128850004934
15.696 15.732 326418622303
14.885 14.883 549756106452
15.463 15.466 661428777042
15.594 15.630 661427869636
13.909 13.885 197568846181
15.341 15.381 661428815290
14.702 14.708 661427771265
13.441 13.550 661428055785
15.488 15.495 661428702701
15.184 15.236 566935972306
14.981 15.018 661427862762
14.173 14.166 438086891588
13.225 13.222 455267276958
14.971 15.007 661428761147
13.972 13.967 549756582348
14.032 14.080 661428703987
15.017 15.090 326418512185
15.070 15.207  34360081440
16.380 16.391 609886426046
15.913 15.984 395137176237
14.942 14.922 661428270334
14.939 15.017 292058831779
15.344 15.335 661427621323
13.817 13.826 103080277532
15.621 15.613 455266944888
15.084 15.121 661428688794
14.052 14.127 489626536459
15.315 15.306 661427532387
15.654 15.684 455267615966
15.457 15.489 541166977285
15.375 15.519 661428380463
13.248 13.307 523986275662
14.508 14.579 489626893203
13.426 13.433 309237882443
15.695 15.839 317827763259
15.192 15.174  85899415320
14.048 14.060  25770118341
15.623 15.595 317828418853
15.142 15.163 661428080291
14.676 14.675 661427583773
14.428 14.488 489626277376
14.921 14.687 661427885120
15.742 15.740 377957268748
15.554 15.696 197569441347
13.414 13.475 360777722905
14.171 14.219 188979030671
14.861 14.858 481037076149
14.608 14.673 635656081669
14.620 14.642 197568767533
15.534 15.690 627065639916
14.857 14.859 661428837061
13.973 14.080  77310289737
16.764 16.976 661427943963
16.031 16.081 661427703111
11.894 11.891 335008421851
12.459 12.448 377957851233
15.571 15.583 661428419014
13.292 13.317 395137186535
10.383 10.283 472446979847
11.341 11.322 335008432049
13.783 13.786 446677087706
16.043 16.057 498216233614
16.020 16.104 455266788775
15.380 15.255 661428122953
17.942 17.734 661427884533
13.937 13.936  42950655283
14.908 15.042  85899636166
16.150 16.165 661428050088
13.952 13.962 661428491868
15.028 15.130 661428226510
15.035 15.156 103079676591
14.826 14.981 661428214350
16.089 16.079 661427950425
15.494 15.628 609885561878
13.385 13.382 111670369584
15.817 15.894 231929480647
14.097 14.236 343597495459
14.747 14.874 609885984239
15.660 15.668 223339656426
15.565 15.619 489626487327
14.315 14.492 661427736464
14.728 14.724 532576968477
12.750 12.698 661427997800
14.641 14.776 257699110586
15.456 15.580 506807248957
13.196 13.186 292058559664
14.611 14.662 661428050776
14.684 14.683 661427762245
15.439 15.448 661427995938
14.829 14.832 661428816568
15.614 15.761 352187514175
15.028 15.099 386547263525
14.926 14.981 661427793037
16.022 16.073 661428490593
15.150 15.195 661428641410
15.527 15.079 661427871099
14.347 14.325 214748866410
14.918 15.047 644245756260
15.181 15.186 601295811471
15.019 15.020 575525778729
12.950 13.117 532576290347
14.472 14.535 661428604745
14.770 14.902 549756152142
15.194 15.205 231928559520
13.662 13.880  42950445324
15.241 14.931 463857678792
15.971 16.051 661427534251
12.394 12.391  25770819106
14.245 14.249 661427695079
15.046 15.110 627066137023
14.087 14.080 661427750773
14.508 14.556 644245628786
15.198 15.217 163209462446
15.169 15.176  85899734126
14.462 14.516 506807309563
15.544 15.540 446677199011
15.503 15.580 549756152830
13.133 13.132 420907879161
15.423 15.499 661428046766
16.229 16.137 661427782840
14.731 14.834 214748479853
15.837 15.949 403727324461
15.406 15.397 661428006952
15.566 15.527 661428263188
13.878 14.003 661428238682
15.603 15.688 420906836709
16.173 16.167 661427633496
14.646 14.742 481036548153
14.673 14.676 661427867089
15.294 15.207 661428075695
13.599 13.589 541166499222
15.799 15.905 412317009869
14.819 14.870 661428805684
15.178 15.171 618475653751
15.385 15.380 274878812888
15.543 15.535 231928288966
15.544 15.640 335008041757
15.858 15.947 343597933014
15.077 15.095 575526663091
13.548 13.544 661428097465
14.952 14.910 661427740477
14.501 14.497 661427999675
14.580 14.569  42950611736
15.945 16.010 644245650144
15.053 15.146 335008110797
12.900 12.900 377957367994
15.291 15.293 403727493026
14.610 14.529 661428965914
15.512 15.581 635656153161
14.727 14.748 661427639095
14.655 14.649 395137891311
15.449 15.493 240519306586
14.092 14.241 309238418202
15.631 15.621 644245486294
15.273 15.273 163209295449
15.146 15.119 223339078541
15.426 15.475 644245429024
15.507 15.626 335007715973
15.544 15.687 317827944980
15.262 15.266 506806566996
14.857 14.969 197569419992
15.259 15.259 661427969471
14.936 14.904 283469095613
15.817 15.903 223339528953
14.336 13.987 661427813930
15.784 15.788 309238632861
13.566 13.585 249108436732
15.731 15.800 523986890218
15.993 15.977 661427834425
14.534 14.583 661428725760
14.886 14.905 661427804909
15.975 16.026 446677437601
15.747 15.808 661428706441
14.599 14.572 541166109127
15.287 15.328 163209662100
15.484 15.495 223339576504
15.464 15.451 455267074749
15.074 15.130 661428281223
14.329 14.339 463856469243
14.938 14.883 300648950779
14.790 14.839  60129881312
14.194 14.182 541166983850
14.514 14.512 446677603325
13.236 13.051 601296403215
14.281 14.365 661427720571
14.161 14.144 661428370858
14.484 14.493 309238796828
14.265 14.343 661428427452
14.178 14.099  34359866199
15.436 15.465 661427815107
15.469 15.545 661428753405
15.434 15.447 154618914757
12.540 12.654 515396575195
13.027 13.089 438087547775
14.967 15.045 618475575004
15.061 15.172 609886466552
16.090 16.159 420907701853
13.317 13.314 661428225927
16.210 16.228 163209811066
14.828 14.922 240518759661
13.286 13.364 523986090212
15.010 15.035   8591203947
15.804 15.885 498217411690
15.564 15.567 661427635361
17.478 17.545 661428415980
13.705 13.773 661428127969
15.732 15.732 609886263064
15.600 15.706 420907691947
15.443 15.583 661428953069
13.992 14.065 377958170560
14.986 14.986 549756353084
11.301 11.290 481037015158
14.429 14.487 661427681737
14.690 14.734 661427667429
13.457 13.482 214748978406
15.217 15.318 661425123697
14.578 14.580 635655863458
12.776 12.614 661427738331
15.121 15.291 309238158534
13.360 13.397 249108450355
15.938 16.043 352187906436
15.545 15.666 515396839978
14.171 14.089 343598203504
14.811 14.803 661428695261
13.855 13.829 661427727447
14.777 14.726       496210
14.016 14.014 661427581906
15.198 15.203 455267514865
14.263 14.253 661427557300
15.253 15.352 661427632214
16.568 16.568 661428372722
14.327 14.318 515396738871
14.920 14.947 661428440487
15.171 15.298 309238098517
15.148 15.262 498216521631
14.459 14.546 412317121451
14.853 14.982 575525678214
15.102 15.086 420906811107
13.276 13.268  85899600369
15.320 15.394 523987081380
14.958 14.982 111670450377
15.364 15.348 128849894505
15.924 15.998 386547706792
14.999 15.011 661428417157
15.687 15.786 111670330639
15.712 15.741 438086994564
14.918 14.997       551218
14.921 14.922 274878786116
15.782 15.852 661427730183
15.808 15.908 352187830523
15.119 15.117 609886215505
15.357 15.492 163209710649
12.614 12.615 661427530520
15.110 15.242 446677757693
15.816 15.820 300648948633
16.120 16.170 472447246504
15.443 15.514 661428015979
13.739 13.808 231929402200
14.994 15.005 300648289547
13.877 14.010 171799603700
13.261 13.377 103080709907
15.112 15.168 661428603475
13.751 13.764 231928698583
13.981 13.970 661427760388
16.381 16.400 661427753229
16.233 16.278  77310335040
17.215 17.231 661428138168
14.325 14.333 515396518615
15.833 15.829 661427806785
15.040 15.042 661425526152
14.871 14.864 592706476621
15.012 15.131 627065592938
15.523 15.610 326418721555
17.489 17.549 661428153751
15.302 15.393 523986961124
15.998 15.991   8590326647
15.929 15.919 661428134432
14.613 14.618 515396427806
14.588 14.635 661427826692
15.798 15.791 343598185862
14.327 14.324 377957891741
14.733 14.734 661428832745
14.322 14.316 438087398126
15.640 15.643 661428587695
15.826 15.958 661428180808
15.733 15.744 472446814603
13.714 13.699 111669326271
15.148 15.146 661427817670
15.438 15.422 661428582684
14.602 14.616 541166815878
15.146 15.261 618476143803
14.974 15.150  94489775008
15.014 15.032  77309803817
14.112 14.237 257698693004
15.742 15.812 309238880767
15.627 15.701 377957864686
16.024 16.021 661427744208
15.358 15.466 103080713231
14.492 14.568 661427737059
11.991 12.146 180389913280
15.498 15.613 266288709682
15.426 15.526 558346410431
15.619 15.652 395138256349
16.378 16.517 661428204060
13.540 13.525 661427757653
14.699 14.898 274878279821
15.376 15.375 661427652123
17.345 17.482 661428009409
15.549 15.535 266288123637
16.390 16.392 180389719904
15.398 15.400 566936262709
14.894 14.911 661428614361
16.192 16.234 489627094669
14.463 14.512 223339137977
15.881 15.874 317827949997
15.066 15.173 352187380801
14.472 14.519 661428906797
11.592 11.615 661428485304
14.896 14.880 266288328999
14.959 14.976 661428596020
15.997 16.068 197569291803
15.170 15.190 309238908433
15.123 15.100 266289164905
13.875 13.880 661428691529
15.579 15.580 309238662383
14.701 14.694   8591449016
13.709 13.713 609886087735
16.069 16.124 111669580735
13.911 13.919 661428105505
15.421 15.497 523986948790
15.120 15.106  94489750789
15.615 15.639 420907627531
13.944 13.938 661427977901
13.556 13.736  77309599857
14.741 14.744 627065513212
15.032 15.024 661428412149
12.834 12.810 661427950433
15.160 15.248 463856969083
14.998 15.111 566936573089
15.674 15.778 661428395780
14.233 14.357 661428320064
15.844 15.849 661428047360
16.256 16.319 661428446089
15.476 15.515 661427726175
11.218 11.126 489627207546
14.178 14.220 635656017946
14.527 14.566 214748565659
14.510 14.558 661427954857
15.463 15.536 386547111728
14.605 14.643 661428336648
15.018 14.874 661427864635
13.932 14.095 635655501009
13.740 13.876  94489749229
15.062 15.104 566936153179
13.273 13.246 206159014660
14.705 14.685        82304
15.865 15.871 661427637229
13.240 13.253 661428532575
12.728 12.742  60129640576
15.004 15.004 188979540115
15.244 15.340 661427940824
13.831 13.839 661428703997
15.316 15.303 326418713123
13.413 13.415 661428087862
14.916 14.962 420907135444
15.299 15.323 463857431762
15.247 15.249 188979058737
12.131 12.127 429497309004
15.417 15.481 292058722248
14.519 14.519 661428638693
14.426 14.417 601295595349
15.510 15.608 240518883406
14.832 14.828 661428701437
15.527 15.593 223339523261
15.150 15.113 335007955447
16.096 16.139 661427894152
15.726 15.826 386548320592
14.484 14.626 188978640456
14.006 14.006 661427548980
11.594 11.580 652835684735
14.965 14.941 627065853897
15.129 15.322 515396519206
15.030 15.014 515396328575
15.179 15.298 609885932274
14.792 14.782 163209077071
15.314 15.357 661427576624
15.116 15.162 661428766169
12.664 12.665 584115659384
14.162 14.233 532577062540
15.012 15.108 309238652088
15.147 15.157 317828184286
12.734 12.732 481037412706
15.842 15.838 661428426183
14.543 14.559 420907872296
15.798 15.845 326418061197
15.343 15.350 137439008799
14.741 14.715  17180598704
14.783 15.155 661427841591
15.896 15.926 661428165915
14.185 14.237 661428467272
15.217 15.237 326417562806
15.263 15.278 506806280442
14.644 14.655 661427544558
11.403 11.358 283468103486
15.362 15.415 661428590424
14.923 14.925 661428616227
13.489 13.484 661428576116
14.299 14.303 472446728120
13.778 13.779 532576262015
15.311 15.363 661428604067
14.954 14.963 661428032054
15.825 15.922 163209567985
15.368 15.444 661428621513
15.430 15.514 489627422794
15.496 15.529 541165983679
15.290 15.415 609886085187
14.414 14.406 240518415259
14.995 15.074 343597473001
15.406 15.427 352187969998
12.756 12.684 412317161958
14.249 14.298 481036760948
14.825 14.848 661428745675
13.596 13.592  17180300290
12.946 12.931 618475867446
13.929 14.075 498216991658
15.428 15.482 489626786921
15.782 15.924 429497363815
15.885 15.954 249108889305
12.671 12.670 231929107044
13.280 13.267 661428909938
15.468 15.564 661427883269
14.842 14.818 489627291874
14.781 14.775 472446843536
15.492 15.545 652835493408
15.410 15.495 661427730876
15.321 15.242 661427939963
14.863 14.956 326417665099
15.557 15.500 661427693903
15.164 15.156 592706396701
15.258 15.313 300648532051
13.318 13.481 661428297127
15.856 15.905 661428397646
15.543 15.611 120260007617
16.058 16.204  94490385673
15.695 15.751 317828241157
16.007 15.991 240518401914
15.735 15.745 661428560909
15.181 15.247 429497302132
14.140 14.135 661428930020
14.689 14.790 146030130821
15.442 15.542 584116621201
15.547 15.540 661427874935
15.086 15.138 257698617117
15.488 15.558  60130123655
15.772 15.697 661428478159
14.875 14.989 661427722442
15.249 15.128 661427923380
24.521 35.652 661427793048
15.736 15.805 558346240987
16.166 16.186 661428448642
15.336 15.303 661427710282
15.329 15.365 266288344486
14.543 14.541 661428360569
14.234 14.272 661427713420
15.634 15.699 609885813813
12.319 12.485 566936368830
15.081 15.075 661427650952
15.432 15.447 386547548812
14.506 14.555 180389050112
15.201 15.162 661428467274
14.820 14.812 661428815991
14.845 14.829 661427539273
15.487 15.596 661428070694
14.152 14.121 523986291846
15.220 15.363 652835191374
15.957 16.040 558346200486
15.143 15.144 369367348719
13.959 14.025 171798953810
12.113 12.177 257698304198
14.514 14.552 326417589599
12.915 12.910 575526680548
14.164 14.177 661428021859
15.458 15.535 661428489044
14.001 14.002 412317066451
14.550 14.667 652835092130
15.738 15.793 541166606510
14.191 14.243 661427689206
14.748 14.741 343597450646
13.667 13.699 566936792752
14.374 14.505 506806205140
13.510 13.508 300647882157
14.008 13.923 188979487672
15.419 15.432 558346090060
15.496 15.493 429497658015
16.591 16.565 386548076810
15.035 15.150 584116133538
14.816 14.825 403727899326
14.865 14.966 231929396036
15.243 15.231 188979550416
15.810 15.860 206158942655
14.748 14.852 661427688619
14.218 13.994 661427896706
15.415 15.543  77310640505
13.820 13.946 292058796692
14.351 14.338 661427791186
15.263 15.270 661427974768
15.390 15.499 257699005480
15.028 15.054 163209046970
16.282 16.260 369367623296
15.066 15.124 661427574077
15.319 15.310 472447625332
15.817 15.841 489627246089
13.068 13.055  60130018539
14.857 14.953 592706081223
11.439 11.426 489627341597
14.102 14.096 566936530131
15.090 15.239 472446823631
15.023 15.100 472446578581
14.816 14.934 592706380808
13.078 13.069 352188433854
14.214 14.287 549756212172
14.160 14.258 463857534736
15.257 15.382 661427821688
14.734 14.750 575526524045
13.109 13.210 292057786207
13.958 14.005 455267457306
14.537 14.536 412317677691
14.010 14.050 283468946448
15.292 15.398 472446531894
14.596 14.719 592705647871
13.066 13.156 292058467592
15.915 15.923 661427728730
15.124 15.153 128850065945
11.630 11.803 661428741942
15.709 15.770 309238733291
15.635 15.741 283468874958
14.063 14.185 395138185452
14.497 14.655 171799219600
14.454 14.452 549755906983
15.989 16.091 171799819267
16.199 16.240 438087782240
14.087 14.212 618475450962
15.636 15.624 326417784242
15.273 15.250 309238644345
15.679 15.840 137439597277
13.626 13.622 274878292173
12.332 12.369 429496777676
16.072 16.094 283468605875
15.651 15.708 661428619379
14.989 15.056      1391580
15.042 15.042 661427668713
14.776 14.943 661428621517
14.436 14.539  85899944099
13.410 13.555 481036816270
14.277 14.329 601295460307
14.672 14.730 472447366250
15.535 15.593 592705585991
15.649 15.670 661428584554
12.590 12.691 661428170518
15.419 15.400 403727095595
14.173 14.223       529181
14.833 14.848 661427737753
15.446 15.491 498216545970
13.459 13.448 146029197749
15.002 15.104 661428024311
15.756 15.843       246456
11.716 11.690 231929175890
14.676 14.677 661428012151
15.617 15.617 661427666163
15.055 15.043 146029979024
14.245 14.305  51539900465
15.237 15.230 661428604759
14.713 14.794 231929056052
15.704 15.754 352187338169
14.170 14.177 283468504081
15.693 15.824 661427531117
16.024 16.126 283468715307
16.039 16.095 515396447033
15.257 15.358 317828547619
14.789 14.847 575526585042
14.278 14.417 120259333903
14.177 13.707 661427860218
12.584 12.616 249109379366
15.917 16.026 506807064104
15.094 15.088 661428962789
14.740 14.581 661428200332
14.825 14.873 661427811392
14.208 14.311 661427666851
14.768 14.905 661428040493
16.341 15.786  17180684508
12.678 12.739 506806865208
15.468 15.552 317828732661
16.066 16.157 661428131990
15.444 15.609 352187572725
14.850 14.943 266288602985
14.333 14.346 395137434749
15.580 15.587 661428436486
15.663 15.747 360778324281
16.062 16.164 283469058960
16.250 16.303 274877974815
15.873 15.955 146029809186
14.858 14.865 592706043285
15.267 15.428 103080518598
16.027 16.096       915153
15.168 15.304 240519086732
15.517 15.665 403727823025
15.830 15.998 369368441859
15.274 15.351 472446792545
14.923 14.921 661427878675
16.836 16.964 335007824142
15.349 15.390 575526588191
14.999 14.992 231929350627
14.739 14.725 661428373320
15.548 15.647 661427535541
16.274 16.255 661428042357
15.253 15.226 661427696369
16.065 16.125 661428757840
13.920 14.078 661425530860
15.301 15.393 317827605596
16.130 16.173 661428062951
14.901 14.958 661428487185
15.474 15.608 661427687347
14.296 14.282 661427654692
14.312 14.462  34360663768
13.701 13.703 283468174785
14.243 14.238 532576827572
16.019 16.120 575525718336
15.429 15.410 584116107073
13.586 13.737 472446428642
15.372 15.358 335007833165
15.806 15.899 369367540227
15.093 15.104 111669363634
13.729 13.800 188979015792
14.077 14.211 506806245646
13.491 13.504 111670193168
14.633 14.688 558345821838
15.420 15.417 163209273693
13.270 13.410 137439406936
15.682 15.734 223339141997
15.193 15.286 627065823002
 7.358 13.534 601295683705
14.465 14.463 420907687260
14.960 15.039 661427879951
14.571 14.725 352187947537
15.162 15.244  77310717010
13.610 13.640 206158840965
14.995 15.146 180388634111
15.379 15.453 558346358582
15.279 15.376 661428730373
14.306 15.044 644245611620
15.296 15.274 223338882395
14.661 14.766 300648740832
14.397 14.513 661428826881
16.215 16.149 661427865919
15.002 15.060  25770643387
14.482 14.461 292058949387
15.440 15.390 661427735893
14.420 14.414 592705642864
11.929 11.936 206159719168
14.783 14.784 137440324131
15.617 15.666 661428604761
14.949 15.029 481037245715
14.863 14.873 386548256571
17.441 14.847 661428279787
15.843 15.835 618475804594
14.409 14.427 163209721545
11.067 11.005 343598410329
26.741 16.088 661428277914
15.933 16.023 240518427426
14.276 14.274 412317311507
15.344 15.354 661428115124
15.615 15.670 523986767769
14.427 14.419 429497679202
14.675 14.633 661428088459
15.066 15.056 661428012842
14.564 14.557 163209207402
15.543 15.609 661428188978
14.662 14.756 541166960122
15.596 15.691 137439791335
14.980 15.003 661427687349
14.459 14.465 377957900384
14.491 14.608 481037284254
15.350 15.347 352188139973
14.645 14.643  51540934766
15.422 15.408 498217030322
16.057 16.164 575526294583
15.681 15.672 292058890920
15.106 15.105 377957816449
14.011 14.005 481037412714
15.141 15.134 661428594168
15.370 15.458       683129
15.226 15.217 214748678935
14.925 14.983 661428712330
11.102 11.211 335008272218
14.342 14.351 661428725776
15.435 15.491 214748526442
13.722 13.823  60130658014
14.337 14.335 214749690184
15.391 15.381 231928647897
14.889 14.979 661428881592
13.968 13.969 661428061679
15.771 15.703 523986556534
17.346 17.421 661427783445
14.415 14.536 438087806185
14.240 14.290 635655793844
15.840 15.850 661428549756
14.871 14.973 154619275083
15.690 15.704 661428149065
12.139 12.233  17180875152
14.588 14.756 661428723216
15.880 15.993       827495
10.491 10.368 455267497125
14.995 15.054 171799101328
12.860 12.865 438087353313
15.768 15.753 661427755104
14.851 14.905 661427557314
13.961 14.014 128849316241
15.560 15.630 661427607722
12.796 12.770 609886099906
14.708 14.697 214748511822
14.761 14.772 661428721353
13.233 13.238 575526733413
13.251 13.393 446677257871
12.790 12.731 661428027464
10.329 10.267 352188476124
16.097 16.164 214748682947
12.755 12.747 532576255562
12.810 12.798 661428429330
15.303 15.322 661428496898
15.362 15.359 300648195602
15.412 15.395 146030249007
15.785 15.899 661427581232
15.967 16.076  77309752833
44.443 16.326 661427785309
14.786 14.943 506806313403
12.901 12.883 592705815463
14.322 14.360 661427565061
15.327 15.385 120260386837
14.348 14.297 661427913779
14.723 14.616 661428661336
15.694 15.688 661427628905
14.956 14.954 661428028052
15.465 15.456 377957809989
12.281 12.281 171798904992
13.060 13.153 420907075437
13.865 13.858 644245516115
14.392 14.572 395138175849
15.398 15.537 541166980719
14.075 14.072 558346288958
15.497 15.554 661428405699
14.750 14.758 661427746093
15.638 15.746 661428609775
14.675 14.659 369367625166
14.209 14.217 163209856594
13.666 13.661 584115926214
14.646 14.666 661427744220
15.572 15.571 506806639091
16.532 16.431 472447604845
14.028 14.080 549756777423
14.096 14.091 163209064324
12.226 12.260 661428743124
13.456 13.563 171799951447
15.467 15.462 523987037570
15.967 16.018 369368481677
13.055 13.038 352188023560
14.907 15.046 188978564278
13.692 13.691 352187968722
15.633 15.655 661428676645
14.306 14.374 386547886256
15.343 15.347  77309944750
15.727 15.812 154619743530
14.777 14.910 541166322518
11.776 11.773 420907112400
17.932 18.086 661428955635
15.818 15.810 609886326236
15.438 15.435 481036769007
15.335 15.318 515396278178
15.014 15.035 661428735388
15.181 15.167 214749301365
15.652 15.761 420907853675
15.382 15.427 661428402551
14.934 14.903 171798808898
14.866 14.840 214748497219
15.425 15.473 661427959192
15.683 15.842 249108247982
15.108 15.119  51540456016
14.086 14.149 532576576230
15.853 15.931 369368254959
13.906 14.047 506806535525
14.843 14.914 377957566390
14.914 14.969 377957649453
14.512 14.571 661427556729
14.428 14.456 523986728546
16.081 16.191  77310012516
13.830 13.815 274879114773
14.806 14.791 652835753099
13.358 13.354 661428051384
14.869 14.990  42950077408
15.364 15.390 661427989397
16.037 16.054 661428596721
14.698 14.813 532577078448
15.904 15.905 661427750793
15.511 15.641 566935830820
13.911 13.912 420907270090
14.554 14.524 661428681932
13.518 13.524 455267024656
11.560 11.723 403727272898
14.704 14.734 661428738527
14.883 14.704 532576108770
13.496 13.494 635656026293
14.290 14.455 592705885483
15.964 15.978 180389201637
16.585 16.558 661428067280
13.805 13.823 274878242758
15.077 15.095 661428587012
13.803 13.900 523987111200
15.297 15.291 523987139954
14.790 14.918 609885546306
12.627 12.611 206158961296
15.517 15.513 515396145693
16.090 16.101 661428437768
14.978 14.985 661428056396
15.009 15.033 377958287580
15.436 15.534 523986615968
15.609 15.610 369367571024
14.455 14.528 661427828570
14.265 14.351 360777345291
15.326 15.360 661427899176
14.652 14.800 326418046303
13.609 13.710 257698766482
16.137 16.232 661428589573
15.815 15.716 661427743635
14.390 14.364  77310538545
13.521 13.495 601295683710
13.423 13.417 661427696375
15.700 15.765 661428052660
14.460 14.457 661428509946
15.428 15.404 257698107693
14.924 14.937 661428038352
12.083 12.083 386548323743
14.795 14.677 455266817326
15.316 15.472 188978617139
15.330 15.451 223338707265
15.322 15.414 661427657837
15.233 15.218 661428729506
16.085 16.111 137439707701
14.693 14.744  51540679413
15.370 15.366 549756269854
14.771 14.817 661427749234
15.375 15.445 352188429165
15.701 15.697 661428339112
13.819 13.799 420907868298
13.710 13.739 111669270280
13.661 13.719 206159659843
